fid,id,Mason ComboCode,Trial,Row,Column,DAS,MasonPlot#,612ExR_mean,612ExR_variance,612NDRE_mean,612NDRE_variance,612gNDVI_mean,612gNDVI_variance,612THRESH_mean,612THRESH_variance,612PLTCOUNT,6-12HA_mean
1089,133,25111103,2511,11,3,13,1103,1158.625127,717985.8114,-0.026397693,0.000175804,0.050747,0.001030851,0.028019721,0.027234616,72,0.927908715
1090,134,25111201,2511,12,1,13,1201,1256.49914,792470.5644,-0.033191413,0.000226138,0.053367292,0.001295701,0.02659691,0.025889515,46,0.863287586
1091,135,25111202,2511,12,2,13,1202,1131.193314,1455698.928,-0.028951332,0.000291685,0.062061488,0.002357883,0.06009207,0.056481013,69,0.943366994
1092,136,25111203,2511,12,3,13,1203,1008.887209,2043469.122,-0.028362407,0.000223244,0.060258308,0.00201431,0.063657281,0.059605031,51,0.889694893
1093,137,25111301,2511,13,1,13,1301,1057.397546,1123818.217,-0.028435818,0.000243384,0.056316672,0.002122048,0.048911406,0.046519081,75,0.943860161
1094,138,25111302,2511,13,2,13,1302,915.8983842,1695136.001,-0.024616824,0.000221858,0.057894775,0.00237658,0.06356466,0.059524194,67,0.970453676
1095,139,25111303,2511,13,3,13,1303,876.1554039,1573876.4,-0.019200836,0.000239484,0.066220941,0.003164901,0.079175913,0.072907088,62,0.947270573
1096,140,25111401,2511,14,1,13,1401,669.6115726,1759545.663,-0.027356016,0.000255566,0.053646961,0.003099194,0.086094894,0.078682563,52,0.946195206
1097,141,25111402,2511,14,2,13,1402,830.7096016,1016508.501,-0.026122517,0.000224271,0.044650256,0.001936492,0.053198192,0.050368144,66,0.952827953
1098,142,25111403,2511,14,3,13,1403,796.5261841,908228.1564,-0.025014441,0.000212073,0.040849357,0.001414141,0.042795693,0.040964222,75,0.970051585
1099,143,25111501,2511,15,1,13,1501,911.1192406,1332284.617,-0.033636907,0.000255437,0.046975456,0.001799097,0.044458445,0.042481892,59,0.936209379
1100,144,25111502,2511,15,2,13,1502,1074.309295,2057015.587,-0.032462142,0.000190176,0.044150381,0.001671333,0.023778867,0.023213433,60,0.921750542
1101,145,25111503,2511,15,3,13,1503,679.588647,2149057.903,-0.031039747,0.000174667,0.050845198,0.002858037,0.081668995,0.074999171,58,0.950822063
1102,146,25111601,2511,16,1,13,1601,890.2514744,1482051.574,-0.029969648,0.000637442,0.06094426,0.003299727,0.073514906,0.068110464,59,0.960557733
1103,147,25111602,2511,16,2,13,1602,794.6735096,1787240.577,-0.028761185,0.00108234,0.057344796,0.003215476,0.078991366,0.07275173,58,0.964697091
1104,148,25111603,2511,16,3,13,1603,1003.638022,702507.4067,-0.028196395,0.000535104,0.048563193,0.002058637,0.037315068,0.035922654,70,0.969889729
1105,149,25111701,2511,17,1,13,1701,804.0694564,2065165.322,-0.030246793,0.000482375,0.057551737,0.002467689,0.078187046,0.072073832,54,0.941475595
1106,150,25111702,2511,17,2,13,1702,991.9746162,1547600.094,-0.026046696,0.000579183,0.064875381,0.002961801,0.076436089,0.070593613,68,0.972002479
1107,151,25111703,2511,17,3,13,1703,1007.634141,1332473.142,-0.025015812,0.000349005,0.056888093,0.001843604,0.050201298,0.047681128,62,0.949147909
1108,152,25111801,2511,18,1,13,1801,682.2440778,2356262.12,-0.027137947,0.000270767,0.056658784,0.002447564,0.071645799,0.066512678,59,0.936281121
1109,153,25111802,2511,18,2,13,1802,917.0653825,1730122.365,-0.02500572,0.000222341,0.053452056,0.002053599,0.037255171,0.035867223,63,0.955615909
1110,154,25111803,2511,18,3,13,1803,641.6130226,2382817.818,-0.020725056,0.000219671,0.06611283,0.003237886,0.091175665,0.082862663,55,0.947873
1111,155,25111901,2511,19,1,13,1901,720.147677,1262986.218,-0.023969379,0.000448685,0.061079117,0.002336697,0.070211484,0.065281831,70,0.960920127
1112,156,25111902,2511,19,2,13,1902,559.50837,2058693.295,-0.022033611,0.000421205,0.06335076,0.002545647,0.08846333,0.080637569,56,0.955506544
1113,157,25111903,2511,19,3,13,1903,886.7419218,447119.6592,-0.023412389,0.000224921,0.048496383,0.001377801,0.029474607,0.028605854,59,0.910482857
1114,158,25112001,2511,20,1,13,2001,706.6381201,1203321.017,-0.026976052,0.000226698,0.053311759,0.001740504,0.056284407,0.053116473,69,0.964094339
1115,159,25112002,2511,20,2,13,2002,809.496879,672286.2586,-0.025537505,0.000206414,0.049706249,0.001288323,0.033210029,0.032107123,78,0.969981409
1116,160,25112003,2511,20,3,13,2003,958.5148758,332670.2223,-0.025582798,0.000177801,0.041375937,0.000784778,0.005890088,0.005855395,12,0.365097882
1117,161,25112101,2511,21,1,13,2101,855.7247216,1403243.684,-0.032233669,0.000739918,0.060046018,0.002561218,0.066009313,0.061652083,65,0.969522976
1118,162,25112102,2511,21,2,13,2102,917.1840249,1138243.207,-0.032598793,0.000712744,0.059356089,0.002521825,0.059105606,0.055612134,71,0.958040174
1119,163,25112103,2511,21,3,13,2103,1032.264206,808845.4934,-0.031623518,0.000431089,0.048610185,0.001215897,0.023594212,0.023037526,41,0.87952466
1120,164,25112201,2511,22,1,13,2201,879.2767902,2294348.243,-0.03676119,0.000283848,0.06053344,0.002413386,0.082598214,0.075775749,63,0.955796573
1121,165,25112202,2511,22,2,13,2202,1219.086279,1406126.942,-0.039438937,0.000212533,0.045454598,0.00132751,0.0208025,0.020369756,50,0.728096236
1122,166,25112203,2511,22,3,13,2203,1016.715753,1418135.615,-0.033472098,0.000202915,0.05484608,0.00188104,0.055249678,0.052197151,71,0.972950312
1123,167,25112301,2511,23,1,13,2301,983.2228126,1445090.322,-0.034144994,0.000404315,0.054210193,0.001978737,0.063731266,0.059669591,65,0.9493101
1124,168,25112302,2511,23,2,13,2302,921.6962931,1720947.489,-0.036022212,0.000317852,0.050396902,0.002093451,0.066631963,0.062192144,61,0.946140527
1125,169,25112303,2511,23,3,13,2303,939.3741274,793394.2997,-0.034038386,0.000198188,0.041497132,0.001647723,0.042508902,0.040701895,57,0.929825201
1126,170,25112401,2511,24,1,13,2401,583.9098784,1570845.219,-0.03615119,0.000347552,0.05029109,0.002628555,0.077087442,0.071144969,57,0.947685016
1127,171,25112402,2511,24,2,13,2402,532.2606867,1315748.328,-0.037072514,0.000335492,0.043902418,0.002708981,0.072714321,0.067426948,55,0.925614713
1128,172,25112403,2511,24,3,13,2403,383.8395377,1160141.182,-0.036569178,0.000282691,0.039093869,0.003077941,0.083557065,0.076575282,55,0.941257951
1129,101,25120101,2512,1,1,13,101,824.0785972,311017.7703,-0.037599889,0.000150458,0.019140162,0.000724677,0.009424658,0.009335833,25,0.662122262
1130,102,25120102,2512,1,2,13,102,358.8893734,1609031.542,-0.034333766,0.00029969,0.036458463,0.003319066,0.087067266,0.079486557,48,0.936294703
1131,103,25120103,2512,1,3,13,103,398.624895,1659136.732,-0.037165856,0.000313683,0.03306872,0.002555435,0.077119132,0.071171771,53,0.944241916
1132,105,25120201,2512,2,1,13,201,912.8286091,713690.1543,-0.026219472,0.000234432,0.048758516,0.00241852,0.055015206,0.051988533,64,0.950401925
1133,106,25120202,2512,2,2,13,202,887.2686476,945789.1081,-0.03147023,0.000301478,0.030432088,0.002098257,0.032480692,0.031425697,44,0.894320502
1134,107,25120203,2512,2,3,13,203,758.1420489,1635238.497,-0.031796799,0.00033406,0.036747042,0.002617874,0.055968003,0.052835585,54,0.948128167
1135,109,25120301,2512,3,1,13,301,928.2967914,753568.5444,-0.029348278,0.000217197,0.030478623,0.002073783,0.047510754,0.045253483,61,0.963307267
1136,110,25120302,2512,3,2,13,302,565.5794324,1215859.484,-0.024170168,0.000700281,0.01514475,0.003113973,0.06052473,0.056861487,50,0.943425801
1137,111,25120303,2512,3,3,13,303,538.8735926,1045515.033,-0.024502048,0.000944772,0.01197954,0.003792928,0.064504643,0.060343794,67,0.969380502
1138,113,25120401,2512,4,1,13,401,865.6365131,1420186.573,-0.022585761,0.000193991,0.043978394,0.00230155,0.074434278,0.068893816,57,0.95625786
1139,114,25120402,2512,4,2,13,402,771.9701885,2015777.446,-0.026075857,0.000291569,0.045991417,0.002459332,0.07977325,0.073409479,53,0.936006562
1140,115,25120403,2512,4,3,13,403,822.7287339,1658523.517,-0.025714067,0.000371728,0.048673692,0.003622059,0.084527495,0.077382598,54,0.942456665
1141,117,25120501,2512,5,1,13,501,920.2576401,437328.3367,-0.029110094,0.000237197,0.020942625,0.001206442,0.018137483,0.017808515,31,0.746331772
1142,118,25120502,2512,5,2,13,502,555.4615596,1811232.417,-0.028819389,0.000395264,0.04908086,0.003638553,0.093153914,0.084476262,43,0.892437251
1143,119,25120503,2512,5,3,13,503,955.775567,730982.5667,-0.03582836,0.000306816,0.028412825,0.001731673,0.01700997,0.016720631,36,0.790510736
1144,121,25120601,2512,6,1,13,601,324.8395714,1144056.407,-0.030997238,0.000251969,0.018810693,0.002486888,0.064509944,0.060348411,51,0.938140196
1145,122,25120602,2512,6,2,13,602,25.61402959,995506.1818,-0.042717899,0.000460247,-0.011328306,0.003793612,0.067901573,0.063290949,55,0.94521297
1146,123,25120603,2512,6,3,13,603,-227.9097973,1778546.937,-0.045828415,0.00041662,-0.020641945,0.00342761,0.074986301,0.069363356,56,0.952229938
1147,125,25120701,2512,7,1,13,701,819.4457105,1503647.951,-0.031830155,0.000196393,0.044915578,0.002252039,0.064803398,0.060603917,45,0.914885086
1148,126,25120702,2512,7,2,13,702,897.8762191,1338787.282,-0.035392063,0.000536906,0.038089577,0.002251476,0.058239921,0.054848033,61,0.939993803
1149,127,25120703,2512,7,3,13,703,792.8074578,1839906.154,-0.035361139,0.000729478,0.048777826,0.003780022,0.091073483,0.082779104,52,0.949727493
1150,129,25120801,2512,8,1,13,801,658.2812073,1839745.326,-0.024862593,0.000312894,0.062486102,0.002936235,0.099268233,0.089414051,46,0.907165382
1151,130,25120802,2512,8,2,13,802,920.0521834,1232953.133,-0.032112126,0.000591944,0.048311441,0.002405506,0.058346573,0.054942251,51,0.947868249
1152,131,25120803,2512,8,3,13,803,768.1838749,2215563.275,-0.032181808,0.000698508,0.060349007,0.003951349,0.100980768,0.090783653,49,0.931231204
1153,133,25120901,2512,9,1,13,901,841.605614,1065338.872,-0.026628136,0.00024643,0.053484554,0.001962798,0.064165411,0.060048211,53,0.936479294
1154,134,25120902,2512,9,2,13,902,702.1631392,2142376.786,-0.030001383,0.00038708,0.062775803,0.003757267,0.107903027,0.096259964,53,0.943622179
1155,135,25120903,2512,9,3,13,903,934.3593116,1752518.476,-0.032928456,0.000365748,0.058364418,0.003126392,0.078472203,0.072314317,57,0.94719478
1156,137,25121001,2512,10,1,13,1001,815.5214335,1698527.125,-0.026259517,0.000221214,0.06230366,0.003034675,0.089701088,0.081654803,55,0.959353298
1157,138,25121002,2512,10,2,13,1002,860.9950155,1628362.261,-0.028397557,0.0003345,0.060246561,0.003609367,0.089611919,0.081581623,58,0.958169291
1158,139,25121003,2512,10,3,13,1003,896.1511444,1989391.42,-0.030786657,0.000336012,0.061371881,0.003620628,0.089620961,0.081589044,48,0.943351864
1159,141,25121101,2512,11,1,13,1101,1020.164524,1301477.246,-0.026333067,0.000200338,0.061889435,0.002042972,0.065537838,0.06124263,49,0.935713765
1160,142,25121102,2512,11,2,13,1102,979.0645213,1671027.151,-0.031751874,0.000304121,0.062413481,0.002874324,0.082075859,0.075339413,45,0.920037184
1161,143,25121103,2512,11,3,13,1103,958.6772683,2020510.943,-0.033428908,0.000378659,0.066378215,0.003316042,0.097380535,0.087897566,50,0.947016367
1162,145,25121201,2512,12,1,13,1201,1059.858428,1032150.34,-0.028904521,0.000256275,0.056764805,0.00187223,0.055776238,0.052665249,54,0.956237241
1163,146,25121202,2512,12,2,13,1202,1320.68889,611986.0148,-0.033856601,0.000587242,0.049811307,0.001416598,0.021869005,0.021390752,32,0.817920023
1164,147,25121203,2512,12,3,13,1203,1027.876967,1632265.868,-0.030843406,0.000861274,0.069156087,0.003740222,0.0886794,0.080815364,45,0.939648573
1165,149,25121301,2512,13,1,13,1301,932.9362305,837034.3536,-0.02235465,0.000387752,0.057126591,0.002225119,0.057516304,0.054208179,57,0.964367732
1166,150,25121302,2512,13,2,13,1302,946.331125,903347.6034,-0.024668933,0.000700982,0.060160045,0.003408157,0.06748315,0.062929174,49,0.931326092
1167,151,25121303,2512,13,3,13,1303,797.1528781,1751216.123,-0.028070737,0.00094464,0.059570206,0.002696232,0.080162187,0.073736211,61,0.961470465
1168,153,25121401,2512,14,1,13,1401,620.4628311,1442548.95,-0.028078689,0.000268207,0.049795662,0.003040078,0.08375113,0.076736878,59,0.951335982
1169,154,25121402,2512,14,2,13,1402,583.5023075,2313042.495,-0.035879682,0.000351479,0.042406876,0.002981918,0.076939939,0.071020184,56,0.953451073
1170,155,25121403,2512,14,3,13,1403,535.8258748,2205608.483,-0.035990072,0.000361456,0.047463743,0.004226752,0.092461155,0.08391209,47,0.905079556
1171,157,25121501,2512,15,1,13,1501,251.123784,1246457.212,-0.053458835,0.000226799,-0.00214889,0.002833478,0.05998028,0.056382646,67,0.971400448
1172,158,25121502,2512,15,2,13,1502,50.34556828,892655.864,-0.061725402,0.00034665,-0.022975506,0.004328887,0.064306655,0.060171309,56,0.959920534
1173,159,25121503,2512,15,3,13,1503,335.6289309,355729.0335,-0.06372461,0.000275189,-0.040872388,0.001086789,0.003425878,0.003414141,13,0.375610556
1174,161,25121601,2512,16,1,13,1601,801.4015946,996240.3469,-0.028098231,0.000343542,0.042931042,0.00306687,0.061313389,0.057554057,57,0.92838264
1175,162,25121602,2512,16,2,13,1602,715.5124645,1433431.56,-0.031407795,0.0003927,0.035716815,0.003044428,0.063472496,0.059443738,62,0.96152374
1176,163,25121603,2512,16,3,13,1603,687.7455564,1472616.106,-0.03243396,0.000383052,0.039604581,0.003773347,0.073008304,0.067678091,55,0.956435355
1177,165,25121701,2512,17,1,13,1701,838.0361249,1254090.295,-0.024503555,0.000289073,0.05495364,0.00247674,0.072369683,0.067132312,56,0.954484971
1178,166,25121702,2512,17,2,13,1702,978.7752554,874408.6708,-0.029149141,0.00038635,0.043366006,0.001862316,0.040264044,0.038642851,57,0.946906042
1179,167,25121703,2512,17,3,13,1703,934.8572186,958794.8585,-0.030353509,0.000456724,0.04857861,0.002493787,0.056857104,0.053624373,60,0.948124385
1180,169,25121801,2512,18,1,13,1801,858.9075161,1230203.618,-0.026226619,0.000298609,0.056858418,0.00188655,0.060364433,0.056720569,65,0.968338741
1181,170,25121802,2512,18,2,13,1802,842.7644277,1497489.501,-0.028938202,0.000319279,0.06056876,0.003010797,0.07810573,0.072005225,56,0.941237583
1182,171,25121803,2512,18,3,13,1803,844.3655383,1483001.5,-0.032140084,0.000247832,0.055625526,0.00246779,0.070101907,0.065187629,50,0.941345873
1183,173,25121901,2512,19,1,13,1901,780.9300732,1427042.189,-0.022146108,0.000283977,0.058392024,0.002531477,0.076408866,0.070570551,55,0.944919347
1184,174,25121902,2512,19,2,13,1902,945.9486454,1648652.8,-0.024772401,0.000324288,0.058917113,0.002418214,0.066370833,0.061965746,53,0.939636947
1185,175,25121903,2512,19,3,13,1903,939.9587683,1679218.766,-0.027082184,0.000295971,0.05964005,0.002419467,0.071477494,0.066368462,58,0.957387865
1186,177,25122001,2512,20,1,13,2001,943.3643426,583850.3781,-0.025325497,0.000289629,0.048451397,0.002094064,0.044071699,0.042129384,51,0.946083882
1187,178,25122002,2512,20,2,13,2002,1004.29383,815635.8632,-0.025727026,0.000460626,0.056970505,0.003292046,0.06255649,0.058643175,61,0.957368085
1188,179,25122003,2512,20,3,13,2003,794.9104009,1747641.531,-0.027719591,0.000492888,0.056849913,0.003197925,0.087128062,0.079536763,54,0.956452789
1189,181,25122101,2512,21,1,13,2101,907.0776207,1334190.362,-0.023403155,0.000384749,0.068050478,0.002849709,0.076743867,0.070854246,54,0.953305265
1190,182,25122102,2512,21,2,13,2102,993.3166506,1526043.515,-0.027176275,0.000457679,0.063244048,0.002259101,0.067143327,0.0626351,45,0.885486722
1191,183,25122103,2512,21,3,13,2103,976.2707656,1317331.1,-0.03004765,0.000400811,0.062127489,0.002576276,0.074366352,0.068835997,57,0.965457528
1192,185,25122201,2512,22,1,13,2201,856.559393,1523296.545,-0.025925029,0.000290484,0.060913675,0.002252217,0.073659125,0.068233458,51,0.944792768
1193,186,25122202,2512,22,2,13,2202,974.955703,1450724.029,-0.026338442,0.000393299,0.064320546,0.002571642,0.071792484,0.066638323,58,0.944075829
1194,187,25122203,2512,22,3,13,2203,989.0916906,1130204.222,-0.02795162,0.000393686,0.065746052,0.003584066,0.079672436,0.073324739,48,0.954016075
1195,189,25122301,2512,23,1,13,2301,618.1352305,890797.044,-0.02273569,0.000280231,0.051133146,0.003183655,0.072115253,0.066914643,54,0.959574235
1196,190,25122302,2512,23,2,13,2302,534.6976579,1236572.83,-0.024506978,0.000278939,0.048584232,0.00302463,0.072592796,0.067323082,48,0.931335557
1197,191,25122303,2512,23,3,13,2303,394.8127907,1633241.783,-0.028545683,0.000275161,0.045741224,0.003204849,0.082632631,0.07580448,49,0.941616084
1198,193,25122401,2512,24,1,13,2401,8.247373345,1593011.803,-0.047256114,0.000308869,0.007195076,0.003260339,0.078526431,0.072360031,50,0.9142227
1199,194,25122402,2512,24,2,13,2402,129.5135547,1372554.761,-0.054825373,0.000317192,-0.007460196,0.002144675,0.047501644,0.045245238,53,0.937977291
1200,195,25122403,2512,24,3,13,2403,160.6751413,1581773.535,-0.050124792,0.000327482,0.012923982,0.003257587,0.07555799,0.06984898,47,0.924354277
1201,104,25120104,2512,1,4,13,104,587.4413029,2315939.034,-0.046309255,0.000339158,0.028614725,0.003423092,0.088600312,0.080750297,52,0.9266341
1202,108,25120204,2512,2,4,13,204,745.483522,1612994.943,-0.026120582,0.00029046,0.061383696,0.003825066,0.082568556,0.07575099,47,0.930862892
1203,112,25120304,2512,3,4,13,304,690.4032552,1787487.204,-0.026008664,0.000300002,0.060613699,0.003098396,0.079111062,0.072852502,54,0.949709265
1204,116,25120404,2512,4,4,13,404,878.4244534,1670314.507,-0.025939198,0.000289803,0.065703308,0.002483946,0.079310723,0.073020532,53,0.956402078
1205,120,25120504,2512,5,4,13,504,245.598499,2441922.006,-0.029885804,0.0003571,0.037036004,0.004118785,0.10767798,0.096083432,50,0.931719587
1206,124,25120604,2512,6,4,13,604,249.9602575,1646827.303,-0.041518742,0.000639548,0.009101669,0.003205573,0.075578688,0.06986655,51,0.933905689
1207,128,25120704,2512,7,4,13,704,447.7473414,1210610.472,-0.043909233,0.00070713,0.007573115,0.003586187,0.060070671,0.056462186,55,0.956345011
1208,132,25120804,2512,8,4,13,804,876.0073931,1382971.438,-0.025876954,0.000516915,0.052196086,0.002382923,0.062147202,0.058284928,54,0.947906604
1209,136,25120904,2512,9,4,13,904,873.3002628,1426562.667,-0.02166868,0.000362859,0.06009316,0.002919289,0.075363113,0.069683514,43,0.916446421
1210,140,25121004,2512,10,4,13,1004,955.282113,1546442.43,-0.021111297,0.000469429,0.056286717,0.002655571,0.065888606,0.061547297,59,0.957620167
1211,144,25121104,2512,11,4,13,1104,857.4596438,1896777.8,-0.0267209,0.000266413,0.061835491,0.002582254,0.078630137,0.072447439,47,0.937388356
1212,148,25121204,2512,12,4,13,1204,1040.621507,1569179.03,-0.021971274,0.000434578,0.077108879,0.004090992,0.088692889,0.080826461,49,0.936735624
1213,152,25121304,2512,13,4,13,1304,981.1744747,2284956.851,-0.030849742,0.000418805,0.063324995,0.003180085,0.077277085,0.071305337,52,0.946360223
1214,156,25121404,2512,14,4,13,1404,1068.394865,1346579.657,-0.035685357,0.000289999,0.053329615,0.002982362,0.062198597,0.058329932,55,0.952702949
1215,160,25121504,2512,15,4,13,1504,1189.817849,1891879.316,-0.036987981,0.000789742,0.055577679,0.002648188,0.047265454,0.045031431,62,0.956509059
1216,164,25121604,2512,16,4,13,1604,1188.227521,713150.0514,-0.03555154,0.000451713,0.050142617,0.002013652,0.027812029,0.02703852,43,0.888554711
1217,168,25121704,2512,17,4,13,1704,908.1874327,1933336.672,-0.033680161,0.000491662,0.054512896,0.003730734,0.075386386,0.069703279,56,0.960390806
1218,172,25121804,2512,18,4,13,1804,934.3199494,1354124.463,-0.03322797,0.000348787,0.051320783,0.003369269,0.068115188,0.063475509,55,0.950402829
1219,176,25121904,2512,19,4,13,1904,882.5364713,1735029.73,-0.030124011,0.00047609,0.057225018,0.002581141,0.07109589,0.066041265,54,0.951878384
1220,180,25122004,2512,20,4,13,2004,900.0176251,1329260.44,-0.024190384,0.000490049,0.061742038,0.002352393,0.062794391,0.058851256,51,0.949075002
1221,184,25122104,2512,21,4,13,2104,891.1171165,1281761.726,-0.014402397,0.000404118,0.069114168,0.002757315,0.077376223,0.071389143,51,0.951898365
1222,188,25122204,2512,22,4,13,2204,692.5298754,1746701.451,-0.019932465,0.00031677,0.066260546,0.003187183,0.093875873,0.085063194,53,0.938849904
1223,192,25122304,2512,23,4,13,2304,943.4463819,337001.7375,-0.031691355,0.000244987,0.024616704,0.000995362,0.007756825,0.007696657,19,0.561281032
1224,196,25122404,2512,24,4,13,2404,619.2186095,1922333.198,-0.025451235,0.000451115,0.048680858,0.002692479,0.067106741,0.062603426,57,0.957314962
1225,101,25130101,2513,1,1,13,101,599.4805038,1319014.447,-0.047735619,0.000565721,0.027025519,0.002539795,0.062330549,0.058445452,58,0.944899112
1226,102,25130102,2513,1,2,13,102,481.3169557,1247912.395,-0.050424333,0.000612832,0.025652796,0.003171993,0.072025424,0.066837762,52,0.940126855
1227,103,25130103,2513,1,3,13,103,377.288065,2171721.62,-0.049303433,0.000379095,0.02856413,0.002921137,0.090622775,0.082410288,48,0.938304232
1228,104,25130201,2513,2,1,13,201,536.047507,2167294.304,-0.034195551,0.000287139,0.055592143,0.002650597,0.085616438,0.078286264,49,0.933239775
1229,105,25130202,2513,2,2,13,202,469.3359047,2312524.472,-0.035307059,0.000294111,0.056220948,0.002833983,0.093255164,0.084558638,56,0.941929134
1230,106,25130203,2513,2,3,13,203,962.0183932,300129.9783,-0.038065806,0.000213503,0.033064426,0.000821687,0.008243413,0.00817546,17,0.525108912
1231,107,25130301,2513,3,1,13,301,822.4008054,1237910.843,-0.031748538,0.000405425,0.052361821,0.002759949,0.070048508,0.065141714,58,0.954835417
1232,108,25130302,2513,3,2,13,302,616.9196188,2326174.166,-0.033848895,0.000377168,0.051283008,0.002116813,0.083104998,0.076198557,55,0.949034833
1233,109,25130303,2513,3,3,13,303,941.6120432,433936.9685,-0.035388703,0.000246367,0.035100184,0.000871718,0.014766314,0.01454827,25,0.655408115
1234,110,25130401,2513,4,1,13,401,733.7420525,2326754.326,-0.015525216,0.000303332,0.069336586,0.003913237,0.105590402,0.094441069,54,0.952097991
1235,111,25130402,2513,4,2,13,402,707.2735064,2223869.387,-0.01943497,0.000355266,0.063740152,0.003947936,0.098786401,0.089027648,46,0.925252893
1236,112,25130403,2513,4,3,13,403,1101.33648,290180.1856,-0.030271799,0.000192969,0.036755566,0.000654949,0.007670813,0.007611971,30,0.752428689
1237,113,25130501,2513,5,1,13,501,839.599512,1665949.942,-0.016993099,0.000558333,0.061867786,0.003824476,0.086838572,0.079297634,45,0.904749754
1238,114,25130502,2513,5,2,13,502,821.692876,882897.5532,-0.021938842,0.000506672,0.051584953,0.002919722,0.077844476,0.071784713,58,0.944023185
1239,115,25130503,2513,5,3,13,503,635.7956012,1059489.805,-0.026875168,0.000350732,0.038539538,0.003531786,0.069843878,0.064965711,45,0.904668161
1240,116,25130601,2513,6,1,13,601,697.5037353,1947882.734,-0.023340404,0.000708393,0.055768239,0.003117109,0.092159711,0.083666298,48,0.943130035
1241,117,25130602,2513,6,2,13,602,672.832075,1658499.141,-0.028366614,0.000697212,0.041174502,0.002244493,0.071189876,0.066121878,52,0.938045677
1242,118,25130603,2513,6,3,13,603,450.0753624,1323277.181,-0.032051372,0.000394753,0.036102553,0.004590631,0.101394482,0.091113641,43,0.908731316
1243,119,25130701,2513,7,1,13,701,895.2187814,1301397.278,-0.032976549,0.000763377,0.053741603,0.003225874,0.076270026,0.070452909,59,0.940998487
1244,120,25130702,2513,7,2,13,702,872.3108382,812232.1427,-0.037360757,0.000766464,0.043209727,0.002558562,0.060082192,0.056472322,66,0.956184956
1245,121,25130703,2513,7,3,13,703,554.4966967,1187821.051,-0.041798626,0.000619308,0.021642082,0.002880524,0.060449192,0.056795087,54,0.929404688
1246,122,25130801,2513,8,1,13,801,524.1599723,1655894.767,-0.029721512,0.000490308,0.0315225,0.002371711,0.060421802,0.056771008,51,0.937775672
1247,123,25130802,2513,8,2,13,802,704.2178459,1114398.165,-0.032371053,0.000539498,0.02820975,0.001803228,0.038437303,0.036959877,45,0.891023421
1248,124,25130803,2513,8,3,13,803,661.2137508,1434914.749,-0.025417003,0.000571965,0.058655051,0.004695242,0.100282138,0.090225631,49,0.925412854
1249,125,25130901,2513,9,1,13,901,91.44058287,1968316.976,-0.01461088,0.000357367,0.021873002,0.002571404,0.081226201,0.074628505,51,0.953995334
1250,126,25130902,2513,9,2,13,902,435.6020703,916650.2616,-0.019722394,0.000368581,0.028803981,0.002498235,0.067314802,0.06278352,60,0.960505213
1251,127,25130903,2513,9,3,13,903,712.1930902,1051657.624,-0.023162757,0.000338324,0.04550935,0.002886629,0.071097838,0.066042936,56,0.948159895
1252,128,25131001,2513,10,1,13,1001,746.8068041,1881780.332,-0.022747429,0.000528381,0.0565849,0.003152255,0.080308965,0.073859435,50,0.925053767
1253,129,25131002,2513,10,2,13,1002,1104.818472,651642.3731,-0.028081044,0.000397593,0.038653803,0.001247306,0.016356613,0.016089074,30,0.726593399
1254,130,25131003,2513,10,3,13,1003,846.1444041,1470435.625,-0.025320496,0.000283278,0.050395478,0.002400009,0.066851147,0.062382071,47,0.878059895
1255,131,25131101,2513,11,1,13,1101,885.3678415,1655362.8,-0.026728503,0.000488615,0.062837403,0.004169196,0.090652644,0.082434742,55,0.96051984
1256,132,25131102,2513,11,2,13,1102,938.8027622,1154401.703,-0.030749643,0.000350621,0.052681733,0.003293243,0.065822646,0.061490025,48,0.917491388
1257,133,25131103,2513,11,3,13,1103,826.1586493,1718692.031,-0.02984902,0.000231274,0.058739156,0.003127911,0.079858638,0.073481236,48,0.940413044
1258,134,25131201,2513,12,1,13,1201,905.7607147,1432445.455,-0.030338491,0.000379737,0.060657473,0.003331268,0.079222843,0.072946584,49,0.934840062
1259,135,25131202,2513,12,2,13,1202,977.4278386,1369130.152,-0.031765362,0.00032062,0.056637171,0.002078038,0.057708636,0.054378349,46,0.908880464
1260,136,25131203,2513,12,3,13,1203,1054.870976,1419291.207,-0.027410148,0.000358972,0.065582042,0.00281269,0.06321902,0.059222376,45,0.916359859
1261,137,25131301,2513,13,1,13,1301,806.9509302,2324237.902,-0.033318112,0.000317687,0.061184181,0.002861805,0.085253898,0.077985671,52,0.947213007
1262,138,25131302,2513,13,2,13,1302,967.1136183,1110564.668,-0.037117057,0.000260317,0.048568109,0.002035142,0.052132701,0.049414883,55,0.936202402
1263,139,25131303,2513,13,3,13,1303,1012.217034,1286194.864,-0.036028444,0.000369967,0.055421986,0.003142045,0.068105857,0.063467449,61,0.953355692
1264,140,25131401,2513,14,1,13,1401,912.6504477,1352227.364,-0.037238248,0.000406378,0.04789446,0.002646611,0.058436755,0.055021901,54,0.950620659
1265,141,25131402,2513,14,2,13,1402,794.468586,1887420.363,-0.03853971,0.000356707,0.049678659,0.002570152,0.072304996,0.067076983,59,0.957036092
1266,142,25131403,2513,14,3,13,1403,968.3229206,1526534.078,-0.039921052,0.000275309,0.04487584,0.002008566,0.053241311,0.050406674,60,0.949508758
