fid,id,Trial,Row,Column,MasonPlot#,layer,path,620ExG_mean,Exg_Var,620ExR_mean,620ExR_variance,620NDVI_mean,620NDVI_variance,620gNDVI_mean,620gNDVI_variance,620NDRE_mean,620NDRE_variance,620THRESH_mean,620THRESH_variance,620PLT
60,2030,2501,12,5,1205,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,18.18862531,,47.73004755,198.8064381,0.153858432,0.010393305,0.022010143,0.003412921,-0.043488784,0.001480958,0.105445449,0.094326707,43
61,3001,2501,13,1,1301,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,14.90059653,,41.39308354,256.9547313,0.193625096,0.016048295,0.048148954,0.004542027,-0.040611008,0.001131603,0.169750117,0.140935015,29
62,3002,2501,13,2,1302,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,14.13812534,,42.90572842,258.6946353,0.186770042,0.015508357,0.046280317,0.004533381,-0.037760459,0.001122158,0.168389225,0.140034294,22
63,3003,2501,13,3,1303,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,15.17884325,,42.41950269,256.6783452,0.176218849,0.016012238,0.034961989,0.004239437,-0.03401566,0.001694151,0.161807941,0.135626131,32
64,3004,2501,13,4,1304,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,14.85148733,,44.04020455,243.1094189,0.158868073,0.013282189,0.024125475,0.004169132,-0.032906671,0.00192621,0.130312861,0.113331419,47
65,3005,2501,13,5,1305,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,16.7612412,,45.58007365,226.1435109,0.168400369,0.012126209,0.032082248,0.003150628,-0.030887457,0.001274769,0.141325858,0.12135286,29
66,3006,2501,14,1,1401,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,11.92048484,,39.38934667,288.5997093,0.20677456,0.017684711,0.052789462,0.00488049,-0.030729711,0.001759627,0.19630047,0.157766595,23
67,3007,2501,14,2,1402,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,10.03704823,,38.7552453,235.033751,0.197227206,0.015838362,0.051240951,0.004285508,-0.03252223,0.001479167,0.178507627,0.146642654,27
68,3008,2501,14,3,1403,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,10.75992636,,40.74249993,288.5933478,0.193890847,0.015633661,0.05362853,0.003472959,-0.035304855,0.001636,0.169125931,0.14052235,24
69,3009,2501,14,4,1404,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,11.20690697,,41.64942029,291.9731652,0.189738574,0.015122919,0.053841397,0.003413842,-0.035801709,0.001511395,0.158415298,0.133319891,35
70,3010,2501,14,5,1405,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,13.13223776,,42.59676276,297.746406,0.200036155,0.015724725,0.062773235,0.003334494,-0.031438021,0.001273729,0.180109374,0.147669987,29
71,3011,2501,15,1,1501,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,8.54308094,,39.91639962,266.7378817,0.191407871,0.015311767,0.042853104,0.003831868,-0.032019098,0.001800783,0.165452796,0.138078169,27
72,3012,2501,15,2,1502,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,8.192249553,,40.70582383,279.8589323,0.187771113,0.013916484,0.043034787,0.003616522,-0.034197409,0.001911282,0.151133709,0.128292311,35
73,3013,2501,15,3,1503,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,8.69550639,,40.74152535,297.2511987,0.195288263,0.016451939,0.049775198,0.00405937,-0.036581249,0.002380084,0.169630342,0.140855889,30
74,3014,2501,15,4,1504,SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,7.443164637,,39.82165655,296.7015955,0.195285134,0.017396217,0.051738983,0.004795691,-0.035917077,0.002379603,0.173378783,0.143318581,22
