id,Trial Name,TrialNumber,id_2,Trial Name_2,Combocode,distance
803,AYT Trial,25113,803,AYT Trial,25113803,0.059081765
803,AYT Trial,25113,803,AYT Trial,25113803,0.059081765
803,AYT Trial,25113,803,AYT Trial,25113803,0.070794253
803,AYT Trial,25113,803,AYT Trial,25113803,0.070794253
803,AYT Trial,25113,803,AYT Trial,25113803,0.078685146
803,AYT Trial,25113,803,AYT Trial,25113803,0.052140741
803,AYT Trial,25113,803,AYT Trial,25113803,0.063653898
803,AYT Trial,25113,803,AYT Trial,25113803,0.063653898
803,AYT Trial,25113,803,AYT Trial,25113803,0.118281216
803,AYT Trial,25113,803,AYT Trial,25113803,0.082417896
803,AYT Trial,25113,803,AYT Trial,25113803,0.082417896
803,AYT Trial,25113,803,AYT Trial,25113803,0.113260431
803,AYT Trial,25113,803,AYT Trial,25113803,0.113260431
803,AYT Trial,25113,803,AYT Trial,25113803,0.144386012
803,AYT Trial,25113,803,AYT Trial,25113803,0.071064978
803,AYT Trial,25113,803,AYT Trial,25113803,0.024961254
803,AYT Trial,25113,803,AYT Trial,25113803,0.128058429
803,AYT Trial,25113,803,AYT Trial,25113803,0.057531379
803,AYT Trial,25113,803,AYT Trial,25113803,0.110533664
803,AYT Trial,25113,803,AYT Trial,25113803,0.108914381
803,AYT Trial,25113,803,AYT Trial,25113803,0.138823798
803,AYT Trial,25113,803,AYT Trial,25113803,0.09149611
803,AYT Trial,25113,803,AYT Trial,25113803,0.066219924
803,AYT Trial,25113,803,AYT Trial,25113803,0.080649062
803,AYT Trial,25113,803,AYT Trial,25113803,0.089865517
803,AYT Trial,25113,803,AYT Trial,25113803,0.081507397
803,AYT Trial,25113,803,AYT Trial,25113803,0.108744541
804,AYT Trial,25113,804,AYT Trial,25113804,0.069685794
804,AYT Trial,25113,804,AYT Trial,25113804,0.069685794
804,AYT Trial,25113,804,AYT Trial,25113804,0.159935473
804,AYT Trial,25113,804,AYT Trial,25113804,0.159935473
804,AYT Trial,25113,804,AYT Trial,25113804,0.058815271
804,AYT Trial,25113,804,AYT Trial,25113804,0.058815271
804,AYT Trial,25113,804,AYT Trial,25113804,0.198731461
804,AYT Trial,25113,804,AYT Trial,25113804,0.179958019
804,AYT Trial,25113,804,AYT Trial,25113804,0.075722898
804,AYT Trial,25113,804,AYT Trial,25113804,0.075722898
804,AYT Trial,25113,804,AYT Trial,25113804,0.144343669
804,AYT Trial,25113,804,AYT Trial,25113804,0.03633196
804,AYT Trial,25113,804,AYT Trial,25113804,0.03633196
804,AYT Trial,25113,804,AYT Trial,25113804,0.010631901
804,AYT Trial,25113,804,AYT Trial,25113804,0.025
804,AYT Trial,25113,804,AYT Trial,25113804,0.010631901
804,AYT Trial,25113,804,AYT Trial,25113804,0.144343669
804,AYT Trial,25113,804,AYT Trial,25113804,0.062410099
804,AYT Trial,25113,804,AYT Trial,25113804,0.062410099
804,AYT Trial,25113,804,AYT Trial,25113804,0.013940157
804,AYT Trial,25113,804,AYT Trial,25113804,0.081909334
804,AYT Trial,25113,804,AYT Trial,25113804,0.013940157
804,AYT Trial,25113,804,AYT Trial,25113804,0.215572231
804,AYT Trial,25113,804,AYT Trial,25113804,0.014142136
804,AYT Trial,25113,804,AYT Trial,25113804,0.014142136
804,AYT Trial,25113,804,AYT Trial,25113804,0.023213979
804,AYT Trial,25113,804,AYT Trial,25113804,0.016812045
804,AYT Trial,25113,804,AYT Trial,25113804,0.016812045
804,AYT Trial,25113,804,AYT Trial,25113804,0.043645872
804,AYT Trial,25113,804,AYT Trial,25113804,0.048777164
804,AYT Trial,25113,804,AYT Trial,25113804,0.043645872
804,AYT Trial,25113,804,AYT Trial,25113804,0.127110854
804,AYT Trial,25113,804,AYT Trial,25113804,0.089229976
804,AYT Trial,25113,804,AYT Trial,25113804,0.127110854
804,AYT Trial,25113,804,AYT Trial,25113804,0.091448731
804,AYT Trial,25113,804,AYT Trial,25113804,0.091448731
804,AYT Trial,25113,804,AYT Trial,25113804,0.107575878
804,AYT Trial,25113,804,AYT Trial,25113804,0.051126205
804,AYT Trial,25113,804,AYT Trial,25113804,0.040089974
804,AYT Trial,25113,804,AYT Trial,25113804,0.054604847
804,AYT Trial,25113,804,AYT Trial,25113804,0.092588613
804,AYT Trial,25113,804,AYT Trial,25113804,0.040681881
804,AYT Trial,25113,804,AYT Trial,25113804,0.040089974
804,AYT Trial,25113,804,AYT Trial,25113804,0.040681881
804,AYT Trial,25113,804,AYT Trial,25113804,0.036454746
804,AYT Trial,25113,804,AYT Trial,25113804,0.123376122
804,AYT Trial,25113,804,AYT Trial,25113804,0.036454746
804,AYT Trial,25113,804,AYT Trial,25113804,0.067483149
804,AYT Trial,25113,804,AYT Trial,25113804,0.05576538
804,AYT Trial,25113,804,AYT Trial,25113804,0.043011626
804,AYT Trial,25113,804,AYT Trial,25113804,0.043011626
804,AYT Trial,25113,804,AYT Trial,25113804,0.077565479
804,AYT Trial,25113,804,AYT Trial,25113804,0.085120315
804,AYT Trial,25113,804,AYT Trial,25113804,0.052612567
804,AYT Trial,25113,804,AYT Trial,25113804,0.085120315
804,AYT Trial,25113,804,AYT Trial,25113804,0.081587736
804,AYT Trial,25113,804,AYT Trial,25113804,0.057384451
804,AYT Trial,25113,804,AYT Trial,25113804,0.036589282
804,AYT Trial,25113,804,AYT Trial,25113804,0.081587736
804,AYT Trial,25113,804,AYT Trial,25113804,0.036589282
804,AYT Trial,25113,804,AYT Trial,25113804,0.038439669
804,AYT Trial,25113,804,AYT Trial,25113804,0.072823777
804,AYT Trial,25113,804,AYT Trial,25113804,0.072823777
804,AYT Trial,25113,804,AYT Trial,25113804,0.066607143
804,AYT Trial,25113,804,AYT Trial,25113804,0.066607143
804,AYT Trial,25113,804,AYT Trial,25113804,0.088047088
804,AYT Trial,25113,804,AYT Trial,25113804,0.088047088
804,AYT Trial,25113,804,AYT Trial,25113804,0.013291126
804,AYT Trial,25113,804,AYT Trial,25113804,0.013291126
804,AYT Trial,25113,804,AYT Trial,25113804,0.103088395
804,AYT Trial,25113,804,AYT Trial,25113804,0.422284247
804,AYT Trial,25113,804,AYT Trial,25113804,0.12308483
804,AYT Trial,25113,804,AYT Trial,25113804,0.114819351
804,AYT Trial,25113,804,AYT Trial,25113804,0.114819351
804,AYT Trial,25113,804,AYT Trial,25113804,0.05604605
804,AYT Trial,25113,804,AYT Trial,25113804,0.089229976
804,AYT Trial,25113,804,AYT Trial,25113804,0.092843793
804,AYT Trial,25113,804,AYT Trial,25113804,0.092843793
804,AYT Trial,25113,804,AYT Trial,25113804,0.156410247
804,AYT Trial,25113,804,AYT Trial,25113804,0.087682379
804,AYT Trial,25113,804,AYT Trial,25113804,0.06151729
804,AYT Trial,25113,804,AYT Trial,25113804,0.052612567
804,AYT Trial,25113,804,AYT Trial,25113804,0.077654031
804,AYT Trial,25113,804,AYT Trial,25113804,0.092843793
804,AYT Trial,25113,804,AYT Trial,25113804,0.038439669
805,AYT Trial,25113,805,AYT Trial,25113805,0.201288276
805,AYT Trial,25113,805,AYT Trial,25113805,0.051166858
805,AYT Trial,25113,805,AYT Trial,25113805,0.051166858
805,AYT Trial,25113,805,AYT Trial,25113805,0.043954041
805,AYT Trial,25113,805,AYT Trial,25113805,0.043954041
805,AYT Trial,25113,805,AYT Trial,25113805,0.179049024
805,AYT Trial,25113,805,AYT Trial,25113805,0.17814256
805,AYT Trial,25113,805,AYT Trial,25113805,0.17814256
805,AYT Trial,25113,805,AYT Trial,25113805,0.016788211
805,AYT Trial,25113,805,AYT Trial,25113805,0.090126316
805,AYT Trial,25113,805,AYT Trial,25113805,0.051451164
805,AYT Trial,25113,805,AYT Trial,25113805,0.031446603
805,AYT Trial,25113,805,AYT Trial,25113805,0.031446603
805,AYT Trial,25113,805,AYT Trial,25113805,0.016788211
805,AYT Trial,25113,805,AYT Trial,25113805,0.090126316
805,AYT Trial,25113,805,AYT Trial,25113805,0.105726705
805,AYT Trial,25113,805,AYT Trial,25113805,0.141724512
805,AYT Trial,25113,805,AYT Trial,25113805,0.074967394
805,AYT Trial,25113,805,AYT Trial,25113805,0.074967394
805,AYT Trial,25113,805,AYT Trial,25113805,0.014142136
805,AYT Trial,25113,805,AYT Trial,25113805,0.014142136
805,AYT Trial,25113,805,AYT Trial,25113805,0.238367259
805,AYT Trial,25113,805,AYT Trial,25113805,0.084963447
805,AYT Trial,25113,805,AYT Trial,25113805,0.105726705
805,AYT Trial,25113,805,AYT Trial,25113805,0.009223079
805,AYT Trial,25113,805,AYT Trial,25113805,0.009223079
805,AYT Trial,25113,805,AYT Trial,25113805,0.179843412
805,AYT Trial,25113,805,AYT Trial,25113805,0.27853925
805,AYT Trial,25113,805,AYT Trial,25113805,0.17136117
805,AYT Trial,25113,805,AYT Trial,25113805,0.071119534
805,AYT Trial,25113,805,AYT Trial,25113805,0.277168817
805,AYT Trial,25113,805,AYT Trial,25113805,0.071119534
805,AYT Trial,25113,805,AYT Trial,25113805,0.118256544
805,AYT Trial,25113,805,AYT Trial,25113805,0.052140545
805,AYT Trial,25113,805,AYT Trial,25113805,0.331407592
805,AYT Trial,25113,805,AYT Trial,25113805,0.012806599
805,AYT Trial,25113,805,AYT Trial,25113805,0.012806599
805,AYT Trial,25113,805,AYT Trial,25113805,0.00720939
805,AYT Trial,25113,805,AYT Trial,25113805,0.00720939
805,AYT Trial,25113,805,AYT Trial,25113805,0.078045906
805,AYT Trial,25113,805,AYT Trial,25113805,0.078045906
805,AYT Trial,25113,805,AYT Trial,25113805,0.333001372
805,AYT Trial,25113,805,AYT Trial,25113805,0.230262407
805,AYT Trial,25113,805,AYT Trial,25113805,0.073804602
805,AYT Trial,25113,805,AYT Trial,25113805,0.072926075
805,AYT Trial,25113,805,AYT Trial,25113805,0.362556908
805,AYT Trial,25113,805,AYT Trial,25113805,0.025495097
805,AYT Trial,25113,805,AYT Trial,25113805,0.026925824
805,AYT Trial,25113,805,AYT Trial,25113805,0.055196237
805,AYT Trial,25113,805,AYT Trial,25113805,0.025495097
805,AYT Trial,25113,805,AYT Trial,25113805,0.046097723
805,AYT Trial,25113,805,AYT Trial,25113805,0.103429528
805,AYT Trial,25113,805,AYT Trial,25113805,0.103429528
805,AYT Trial,25113,805,AYT Trial,25113805,0.107389274
805,AYT Trial,25113,805,AYT Trial,25113805,0.056029234
805,AYT Trial,25113,805,AYT Trial,25113805,0.052140545
805,AYT Trial,25113,805,AYT Trial,25113805,0.065082882
805,AYT Trial,25113,805,AYT Trial,25113805,0.047312486
805,AYT Trial,25113,805,AYT Trial,25113805,0.047312486
805,AYT Trial,25113,805,AYT Trial,25113805,0.062216942
805,AYT Trial,25113,805,AYT Trial,25113805,0.073804602
805,AYT Trial,25113,805,AYT Trial,25113805,0.077127459
805,AYT Trial,25113,805,AYT Trial,25113805,0.082098408
805,AYT Trial,25113,805,AYT Trial,25113805,0.09701275
805,AYT Trial,25113,805,AYT Trial,25113805,0.09701275
805,AYT Trial,25113,805,AYT Trial,25113805,0.087176098
805,AYT Trial,25113,805,AYT Trial,25113805,0.087176098
805,AYT Trial,25113,805,AYT Trial,25113805,0.047832419
805,AYT Trial,25113,805,AYT Trial,25113805,0.047832419
805,AYT Trial,25113,805,AYT Trial,25113805,0.081858288
805,AYT Trial,25113,805,AYT Trial,25113805,0.055196237
806,AYT Trial,25113,806,AYT Trial,25113806,0.19811551
806,AYT Trial,25113,806,AYT Trial,25113806,0.13108365
806,AYT Trial,25113,806,AYT Trial,25113806,0.073478262
806,AYT Trial,25113,806,AYT Trial,25113806,0.050654863
806,AYT Trial,25113,806,AYT Trial,25113806,0.227120114
806,AYT Trial,25113,806,AYT Trial,25113806,0.035433819
806,AYT Trial,25113,806,AYT Trial,25113806,0.035433819
806,AYT Trial,25113,806,AYT Trial,25113806,0.103543717
806,AYT Trial,25113,806,AYT Trial,25113806,0.154874356
806,AYT Trial,25113,806,AYT Trial,25113806,0.079114011
806,AYT Trial,25113,806,AYT Trial,25113806,0.222407614
806,AYT Trial,25113,806,AYT Trial,25113806,0.02915476
806,AYT Trial,25113,806,AYT Trial,25113806,0.02915476
806,AYT Trial,25113,806,AYT Trial,25113806,0.024369205
806,AYT Trial,25113,806,AYT Trial,25113806,0.024369205
806,AYT Trial,25113,806,AYT Trial,25113806,0.222407614
806,AYT Trial,25113,806,AYT Trial,25113806,0.131994178
806,AYT Trial,25113,806,AYT Trial,25113806,0.023570225
806,AYT Trial,25113,806,AYT Trial,25113806,0.023570225
806,AYT Trial,25113,806,AYT Trial,25113806,0.03999433
806,AYT Trial,25113,806,AYT Trial,25113806,0.014142136
806,AYT Trial,25113,806,AYT Trial,25113806,0.014142136
806,AYT Trial,25113,806,AYT Trial,25113806,0.037586393
806,AYT Trial,25113,806,AYT Trial,25113806,0.053051338
806,AYT Trial,25113,806,AYT Trial,25113806,0.053051338
806,AYT Trial,25113,806,AYT Trial,25113806,0.073843188
806,AYT Trial,25113,806,AYT Trial,25113806,0.165848181
806,AYT Trial,25113,806,AYT Trial,25113806,0.085886899
806,AYT Trial,25113,806,AYT Trial,25113806,0.165848181
806,AYT Trial,25113,806,AYT Trial,25113806,0.260723553
806,AYT Trial,25113,806,AYT Trial,25113806,0.056728055
806,AYT Trial,25113,806,AYT Trial,25113806,0.060843501
806,AYT Trial,25113,806,AYT Trial,25113806,0.026874194
806,AYT Trial,25113,806,AYT Trial,25113806,0.026874194
806,AYT Trial,25113,806,AYT Trial,25113806,0.121655251
806,AYT Trial,25113,806,AYT Trial,25113806,0.027487371
806,AYT Trial,25113,806,AYT Trial,25113806,0.045647273
806,AYT Trial,25113,806,AYT Trial,25113806,0.060843501
806,AYT Trial,25113,806,AYT Trial,25113806,0.105410605
806,AYT Trial,25113,806,AYT Trial,25113806,0.105410605
806,AYT Trial,25113,806,AYT Trial,25113806,0.104902459
806,AYT Trial,25113,806,AYT Trial,25113806,0.145805024
806,AYT Trial,25113,806,AYT Trial,25113806,0.083057004
806,AYT Trial,25113,806,AYT Trial,25113806,0.054959271
806,AYT Trial,25113,806,AYT Trial,25113806,0.114554269
806,AYT Trial,25113,806,AYT Trial,25113806,0.03487434
806,AYT Trial,25113,806,AYT Trial,25113806,0.060499797
806,AYT Trial,25113,806,AYT Trial,25113806,0.060499797
806,AYT Trial,25113,806,AYT Trial,25113806,0.048162178
806,AYT Trial,25113,806,AYT Trial,25113806,0.03487434
806,AYT Trial,25113,806,AYT Trial,25113806,0.109040883
806,AYT Trial,25113,806,AYT Trial,25113806,0.048162178
806,AYT Trial,25113,806,AYT Trial,25113806,0.08735325
806,AYT Trial,25113,806,AYT Trial,25113806,0.08735325
806,AYT Trial,25113,806,AYT Trial,25113806,0.084875912
806,AYT Trial,25113,806,AYT Trial,25113806,0.065414577
806,AYT Trial,25113,806,AYT Trial,25113806,0.050654863
806,AYT Trial,25113,806,AYT Trial,25113806,0.073843188
806,AYT Trial,25113,806,AYT Trial,25113806,0.071676435
806,AYT Trial,25113,806,AYT Trial,25113806,0.091197436
806,AYT Trial,25113,806,AYT Trial,25113806,0.089428006
806,AYT Trial,25113,806,AYT Trial,25113806,0.084693578
806,AYT Trial,25113,806,AYT Trial,25113806,0.049733782
806,AYT Trial,25113,806,AYT Trial,25113806,0.049733782
806,AYT Trial,25113,806,AYT Trial,25113806,0.070025801
806,AYT Trial,25113,806,AYT Trial,25113806,0.036967291
806,AYT Trial,25113,806,AYT Trial,25113806,0.099093858
806,AYT Trial,25113,806,AYT Trial,25113806,0.036967291
806,AYT Trial,25113,806,AYT Trial,25113806,0.083057004
806,AYT Trial,25113,806,AYT Trial,25113806,0.065823657
806,AYT Trial,25113,806,AYT Trial,25113806,0.052279644
806,AYT Trial,25113,806,AYT Trial,25113806,0.052279644
806,AYT Trial,25113,806,AYT Trial,25113806,0.069627295
806,AYT Trial,25113,806,AYT Trial,25113806,0.069627295
806,AYT Trial,25113,806,AYT Trial,25113806,0.056728055
806,AYT Trial,25113,806,AYT Trial,25113806,0.075260869
806,AYT Trial,25113,806,AYT Trial,25113806,0.075260869
806,AYT Trial,25113,806,AYT Trial,25113806,0.099963664
806,AYT Trial,25113,806,AYT Trial,25113806,0.039787026
806,AYT Trial,25113,806,AYT Trial,25113806,0.039787026
806,AYT Trial,25113,806,AYT Trial,25113806,0.115356646
806,AYT Trial,25113,806,AYT Trial,25113806,0.087069635
806,AYT Trial,25113,806,AYT Trial,25113806,0.077447491
806,AYT Trial,25113,806,AYT Trial,25113806,0.077447491
806,AYT Trial,25113,806,AYT Trial,25113806,0.085886899
806,AYT Trial,25113,806,AYT Trial,25113806,0.09748963
807,AYT Trial,25113,807,AYT Trial,25113807,0.06295003
807,AYT Trial,25113,807,AYT Trial,25113807,0.06295003
807,AYT Trial,25113,807,AYT Trial,25113807,0.026448654
807,AYT Trial,25113,807,AYT Trial,25113807,0.026448654
807,AYT Trial,25113,807,AYT Trial,25113807,0.092388536
807,AYT Trial,25113,807,AYT Trial,25113807,0.090040598
807,AYT Trial,25113,807,AYT Trial,25113807,0.090040598
807,AYT Trial,25113,807,AYT Trial,25113807,0.088974533
807,AYT Trial,25113,807,AYT Trial,25113807,0.035574329
807,AYT Trial,25113,807,AYT Trial,25113807,0.035574329
807,AYT Trial,25113,807,AYT Trial,25113807,0.129479001
807,AYT Trial,25113,807,AYT Trial,25113807,0.049821906
807,AYT Trial,25113,807,AYT Trial,25113807,0.049821906
807,AYT Trial,25113,807,AYT Trial,25113807,0.069666361
807,AYT Trial,25113,807,AYT Trial,25113807,0.069666361
807,AYT Trial,25113,807,AYT Trial,25113807,0.089170058
807,AYT Trial,25113,807,AYT Trial,25113807,0.125363366
807,AYT Trial,25113,807,AYT Trial,25113807,0.171315089
807,AYT Trial,25113,807,AYT Trial,25113807,0.149450272
807,AYT Trial,25113,807,AYT Trial,25113807,0.139743791
807,AYT Trial,25113,807,AYT Trial,25113807,0.139743791
807,AYT Trial,25113,807,AYT Trial,25113807,0.071333251
807,AYT Trial,25113,807,AYT Trial,25113807,0.142508461
807,AYT Trial,25113,807,AYT Trial,25113807,0.205434289
807,AYT Trial,25113,807,AYT Trial,25113807,0.205434289
807,AYT Trial,25113,807,AYT Trial,25113807,0.185269615
807,AYT Trial,25113,807,AYT Trial,25113807,0.051882209
807,AYT Trial,25113,807,AYT Trial,25113807,0.165033772
807,AYT Trial,25113,807,AYT Trial,25113807,0.333792652
807,AYT Trial,25113,807,AYT Trial,25113807,0.173046754
807,AYT Trial,25113,807,AYT Trial,25113807,0.165033772
807,AYT Trial,25113,807,AYT Trial,25113807,0.018856182
807,AYT Trial,25113,807,AYT Trial,25113807,0.018856182
807,AYT Trial,25113,807,AYT Trial,25113807,0.166587732
807,AYT Trial,25113,807,AYT Trial,25113807,0.132578849
807,AYT Trial,25113,807,AYT Trial,25113807,0.166587732
807,AYT Trial,25113,807,AYT Trial,25113807,0.212495561
807,AYT Trial,25113,807,AYT Trial,25113807,0.124517041
807,AYT Trial,25113,807,AYT Trial,25113807,0.058873086
807,AYT Trial,25113,807,AYT Trial,25113807,0.058873086
807,AYT Trial,25113,807,AYT Trial,25113807,0.01973786
807,AYT Trial,25113,807,AYT Trial,25113807,0.099916664
807,AYT Trial,25113,807,AYT Trial,25113807,0.044176493
807,AYT Trial,25113,807,AYT Trial,25113807,0.044176493
807,AYT Trial,25113,807,AYT Trial,25113807,0.066420907
807,AYT Trial,25113,807,AYT Trial,25113807,0.066420907
807,AYT Trial,25113,807,AYT Trial,25113807,0.058005986
807,AYT Trial,25113,807,AYT Trial,25113807,0.058005986
807,AYT Trial,25113,807,AYT Trial,25113807,0.137331893
807,AYT Trial,25113,807,AYT Trial,25113807,0.116900838
807,AYT Trial,25113,807,AYT Trial,25113807,0.137331893
807,AYT Trial,25113,807,AYT Trial,25113807,0.116900838
807,AYT Trial,25113,807,AYT Trial,25113807,0.12194922
807,AYT Trial,25113,807,AYT Trial,25113807,0.12194922
807,AYT Trial,25113,807,AYT Trial,25113807,0.132636369
807,AYT Trial,25113,807,AYT Trial,25113807,0.132636369
807,AYT Trial,25113,807,AYT Trial,25113807,0.143036778
807,AYT Trial,25113,807,AYT Trial,25113807,0.020048328
807,AYT Trial,25113,807,AYT Trial,25113807,0.020048328
807,AYT Trial,25113,807,AYT Trial,25113807,0.01973786
807,AYT Trial,25113,807,AYT Trial,25113807,0.092388536
807,AYT Trial,25113,807,AYT Trial,25113807,0.053478271
807,AYT Trial,25113,807,AYT Trial,25113807,0.053478271
807,AYT Trial,25113,807,AYT Trial,25113807,0.081056147
807,AYT Trial,25113,807,AYT Trial,25113807,0.081056147
807,AYT Trial,25113,807,AYT Trial,25113807,0.092141814
807,AYT Trial,25113,807,AYT Trial,25113807,0.053824039
807,AYT Trial,25113,807,AYT Trial,25113807,0.053824039
807,AYT Trial,25113,807,AYT Trial,25113807,0.089170058
807,AYT Trial,25113,807,AYT Trial,25113807,0.071333251
807,AYT Trial,25113,807,AYT Trial,25113807,0.142508461
807,AYT Trial,25113,807,AYT Trial,25113807,0.121377431
807,AYT Trial,25113,807,AYT Trial,25113807,0.093694769
807,AYT Trial,25113,807,AYT Trial,25113807,0.125583954
807,AYT Trial,25113,807,AYT Trial,25113807,0.051882209
807,AYT Trial,25113,807,AYT Trial,25113807,0.212495561
807,AYT Trial,25113,807,AYT Trial,25113807,0.082997323
807,AYT Trial,25113,807,AYT Trial,25113807,0.062613231
807,AYT Trial,25113,807,AYT Trial,25113807,0.062613231
808,AYT Trial,25113,808,AYT Trial,25113808,0.063392133
808,AYT Trial,25113,808,AYT Trial,25113808,0.063392133
808,AYT Trial,25113,808,AYT Trial,25113808,0.072705923
808,AYT Trial,25113,808,AYT Trial,25113808,0.237806695
808,AYT Trial,25113,808,AYT Trial,25113808,0.067092362
808,AYT Trial,25113,808,AYT Trial,25113808,0.067092362
808,AYT Trial,25113,808,AYT Trial,25113808,0.037933304
808,AYT Trial,25113,808,AYT Trial,25113808,0.031700577
808,AYT Trial,25113,808,AYT Trial,25113808,0.031700577
808,AYT Trial,25113,808,AYT Trial,25113808,0.117306301
808,AYT Trial,25113,808,AYT Trial,25113808,0.059911966
808,AYT Trial,25113,808,AYT Trial,25113808,0.059911966
808,AYT Trial,25113,808,AYT Trial,25113808,0.129477596
808,AYT Trial,25113,808,AYT Trial,25113808,0.051964324
808,AYT Trial,25113,808,AYT Trial,25113808,0.051964324
808,AYT Trial,25113,808,AYT Trial,25113808,0.072835975
808,AYT Trial,25113,808,AYT Trial,25113808,0.071675281
808,AYT Trial,25113,808,AYT Trial,25113808,0.146765971
808,AYT Trial,25113,808,AYT Trial,25113808,0.036055512
808,AYT Trial,25113,808,AYT Trial,25113808,0.036055512
808,AYT Trial,25113,808,AYT Trial,25113808,0.146765971
808,AYT Trial,25113,808,AYT Trial,25113808,0.197075961
808,AYT Trial,25113,808,AYT Trial,25113808,0.095710324
808,AYT Trial,25113,808,AYT Trial,25113808,0.008822731
808,AYT Trial,25113,808,AYT Trial,25113808,0.13310258
808,AYT Trial,25113,808,AYT Trial,25113808,0.008822731
808,AYT Trial,25113,808,AYT Trial,25113808,0.069761319
808,AYT Trial,25113,808,AYT Trial,25113808,0.069761319
808,AYT Trial,25113,808,AYT Trial,25113808,0.053338542
808,AYT Trial,25113,808,AYT Trial,25113808,0.053338542
808,AYT Trial,25113,808,AYT Trial,25113808,0.00992014
808,AYT Trial,25113,808,AYT Trial,25113808,0.00992014
808,AYT Trial,25113,808,AYT Trial,25113808,0.069605262
808,AYT Trial,25113,808,AYT Trial,25113808,0.115156374
808,AYT Trial,25113,808,AYT Trial,25113808,0.069605262
808,AYT Trial,25113,808,AYT Trial,25113808,0.082462113
808,AYT Trial,25113,808,AYT Trial,25113808,0.028835281
808,AYT Trial,25113,808,AYT Trial,25113808,0.005192601
808,AYT Trial,25113,808,AYT Trial,25113808,0.028835281
808,AYT Trial,25113,808,AYT Trial,25113808,0.005192601
808,AYT Trial,25113,808,AYT Trial,25113808,0.264886136
808,AYT Trial,25113,808,AYT Trial,25113808,0.066808745
808,AYT Trial,25113,808,AYT Trial,25113808,0.20893408
808,AYT Trial,25113,808,AYT Trial,25113808,0.20893408
808,AYT Trial,25113,808,AYT Trial,25113808,0.066808745
808,AYT Trial,25113,808,AYT Trial,25113808,0.184272047
808,AYT Trial,25113,808,AYT Trial,25113808,0.184272047
808,AYT Trial,25113,808,AYT Trial,25113808,0.054443009
808,AYT Trial,25113,808,AYT Trial,25113808,0.054443009
808,AYT Trial,25113,808,AYT Trial,25113808,0.4526075
808,AYT Trial,25113,808,AYT Trial,25113808,0.268621952
808,AYT Trial,25113,808,AYT Trial,25113808,0.229721128
808,AYT Trial,25113,808,AYT Trial,25113808,0.098619609
808,AYT Trial,25113,808,AYT Trial,25113808,0.06432916
808,AYT Trial,25113,808,AYT Trial,25113808,0.06432916
808,AYT Trial,25113,808,AYT Trial,25113808,0.098619609
808,AYT Trial,25113,808,AYT Trial,25113808,0.233252377
808,AYT Trial,25113,808,AYT Trial,25113808,0.058594559
808,AYT Trial,25113,808,AYT Trial,25113808,0.058594559
809,AYT Trial,25113,809,AYT Trial,25113809,0.105127524
809,AYT Trial,25113,809,AYT Trial,25113809,0.105127524
809,AYT Trial,25113,809,AYT Trial,25113809,0.129967124
809,AYT Trial,25113,809,AYT Trial,25113809,0.13771207
809,AYT Trial,25113,809,AYT Trial,25113809,0.103729168
809,AYT Trial,25113,809,AYT Trial,25113809,0.027858964
809,AYT Trial,25113,809,AYT Trial,25113809,0.386627529
809,AYT Trial,25113,809,AYT Trial,25113809,0.027858964
809,AYT Trial,25113,809,AYT Trial,25113809,0.032090508
809,AYT Trial,25113,809,AYT Trial,25113809,0.119522062
809,AYT Trial,25113,809,AYT Trial,25113809,0.032090508
809,AYT Trial,25113,809,AYT Trial,25113809,0.123705501
809,AYT Trial,25113,809,AYT Trial,25113809,0.119522062
809,AYT Trial,25113,809,AYT Trial,25113809,0.160157489
809,AYT Trial,25113,809,AYT Trial,25113809,0.064998037
809,AYT Trial,25113,809,AYT Trial,25113809,0.064998037
809,AYT Trial,25113,809,AYT Trial,25113809,0.06810909
809,AYT Trial,25113,809,AYT Trial,25113809,0.242561944
809,AYT Trial,25113,809,AYT Trial,25113809,0.036507705
809,AYT Trial,25113,809,AYT Trial,25113809,0.036507705
809,AYT Trial,25113,809,AYT Trial,25113809,0.086666109
809,AYT Trial,25113,809,AYT Trial,25113809,0.144613943
809,AYT Trial,25113,809,AYT Trial,25113809,0.078359851
809,AYT Trial,25113,809,AYT Trial,25113809,0.144613943
809,AYT Trial,25113,809,AYT Trial,25113809,0.183349391
809,AYT Trial,25113,809,AYT Trial,25113809,0.107063478
809,AYT Trial,25113,809,AYT Trial,25113809,0.195276378
809,AYT Trial,25113,809,AYT Trial,25113809,0.149646915
809,AYT Trial,25113,809,AYT Trial,25113809,0.107063478
809,AYT Trial,25113,809,AYT Trial,25113809,0.088613215
809,AYT Trial,25113,809,AYT Trial,25113809,0.088613215
809,AYT Trial,25113,809,AYT Trial,25113809,0.060439832
809,AYT Trial,25113,809,AYT Trial,25113809,0.060439832
809,AYT Trial,25113,809,AYT Trial,25113809,0.128895969
809,AYT Trial,25113,809,AYT Trial,25113809,0.10397077
809,AYT Trial,25113,809,AYT Trial,25113809,0.10397077
809,AYT Trial,25113,809,AYT Trial,25113809,0.220373642
809,AYT Trial,25113,809,AYT Trial,25113809,0.078171494
809,AYT Trial,25113,809,AYT Trial,25113809,0.078171494
809,AYT Trial,25113,809,AYT Trial,25113809,0.037142858
809,AYT Trial,25113,809,AYT Trial,25113809,0.035355339
809,AYT Trial,25113,809,AYT Trial,25113809,0.037142858
809,AYT Trial,25113,809,AYT Trial,25113809,0.035355339
